,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDCHF,Short Swap AUDCHF
2020-03-03,0.6,-0.77,-0.62,2.1180555555555553e-05,-2.4415204678362572e-05
2020-03-04,0.43,-0.95,-0.62,2.0396270396270396e-05,-2.700617283950617e-05
2020-03-05,0.25,-0.95,-0.62,1.933333333333333e-05,-2.6920438957475992e-05
2020-03-06,0.5,-0.77,-0.62,2.0740740740740737e-05,-2.4228395061728396e-05
2020-03-07,0.45,-0.77,-0.62,2.0498084291187737e-05,-2.4126984126984128e-05
2020-03-08,0.45,-0.77,-0.62,2.0498084291187737e-05,-2.4126984126984128e-05
2020-03-09,0.45,-0.77,-0.62,2.0498084291187737e-05,-2.4126984126984128e-05
2020-03-10,0.45,-0.77,-0.62,2.0498084291187737e-05,-2.4126984126984128e-05
2020-03-11,0.45,-0.77,-0.62,2.0498084291187737e-05,-2.4324324324324327e-05
2020-03-12,0.45,-0.95,-0.62,2.0498084291187737e-05,-2.7027027027027023e-05
2020-03-13,0.6,-0.77,-0.62,2.1180555555555553e-05,-2.493827160493827e-05
2020-03-14,0.6,-0.77,-0.62,2.1180555555555553e-05,-2.493827160493827e-05
2020-03-15,0.6,-0.77,-0.62,2.1180555555555553e-05,-2.493827160493827e-05
2020-03-16,0.6,-0.77,-0.62,2.1180555555555553e-05,-2.493827160493827e-05
2020-03-17,1.06,-0.77,-0.62,2.2653721682847896e-05,-2.48868778280543e-05
2020-03-18,1.17,-0.77,-0.62,2.2913466461853558e-05,-2.564814814814815e-05
2020-03-19,0.86,-0.77,-0.62,2.2102747909199524e-05,-2.4819958847736626e-05
2020-03-20,0.8,-0.91,-0.62,2.191358024691358e-05,-2.6558265582655828e-05
2020-03-23,1.08,-0.67,-0.52,2.136752136752137e-05,-2.3667164922770304e-05
2020-03-24,0.78,-0.67,-0.52,2.028714107365793e-05,-2.302820955670697e-05
2020-03-25,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.2953216374269005e-05
2020-03-26,-0.3,-0.67,-0.52,8.73015873015873e-06,-2.238562091503268e-05
2020-03-27,-0.3,-0.67,-0.52,8.73015873015873e-06,-2.238562091503268e-05
2020-03-30,0.88,-0.67,-0.52,2.06855791962175e-05,-2.3262178434592228e-05
2020-03-31,0.83,-0.67,-0.52,2.0491803278688525e-05,-2.314814814814815e-05
2020-04-01,0.93,-0.67,-0.52,2.086931491076569e-05,-2.3370726495726494e-05
2020-04-02,0.88,-0.67,-0.52,2.06855791962175e-05,-2.3262178434592228e-05
2020-04-03,0.83,-0.67,-0.52,2.0491803278688525e-05,-2.314814814814815e-05
2020-04-05,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.2953216374269005e-05
2020-04-06,0.88,-0.67,-0.52,2.06855791962175e-05,-2.3262178434592228e-05
2020-04-07,0.05,-0.67,-0.52,1.507936507936508e-05,-2.1863799283154125e-05
2020-04-08,0.1,-0.67,-0.52,1.565656565656566e-05,-2.2048611111111113e-05
2020-04-09,-0.05,-0.67,-0.52,1.3742690058479531e-05,-2.1455938697318007e-05
2020-04-11,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.238562091503268e-05
2020-04-12,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.238562091503268e-05
2020-04-13,0.88,-0.67,-0.52,2.06855791962175e-05,-2.3262178434592228e-05
2020-04-14,-0.05,-0.67,-0.52,1.3742690058479531e-05,-2.1455938697318007e-05
2020-04-15,1.03,-0.67,-0.52,2.1209633278598797e-05,-2.3572884811416925e-05
2020-04-16,0.03,-0.67,-0.52,1.483279395900755e-05,-2.1786492374727668e-05
2020-04-17,0.93,-0.67,-0.52,2.086931491076569e-05,-2.3370726495726494e-05
2020-04-20,0.98,-0.67,-0.52,2.1043771043771045e-05,-2.347417840375587e-05
2020-04-21,0.05,-0.67,-0.52,1.507936507936508e-05,-2.1863799283154125e-05
2020-04-22,0.93,-0.67,-0.52,2.086931491076569e-05,-2.3370726495726494e-05
2020-04-23,0.1,-0.67,-0.52,1.565656565656566e-05,-2.0726495726495726e-05
2020-04-24,0.01,-0.67,-0.52,1.4576457645764577e-05,-2.1707137601177334e-05
2020-04-26,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-04-27,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-04-28,-0.04,-0.67,-0.52,1.388888888888889e-05,-2.0502645502645504e-05
2020-04-29,-0.04,-0.67,-0.52,1.388888888888889e-05,-2.0502645502645504e-05
2020-04-30,-0.07,-0.67,-0.52,1.3440860215053765e-05,-2.0325203252032517e-05
2020-05-01,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-05-03,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-05-04,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-05-05,-0.02,-0.67,-0.52,1.4172335600907028e-05,-2.0616319444444445e-05
2020-05-06,-0.02,-0.67,-0.52,1.4172335600907028e-05,-2.0616319444444445e-05
2020-05-07,-0.05,-0.67,-0.52,1.3742690058479531e-05,-2.0444444444444443e-05
2020-05-08,-0.05,-0.67,-0.52,1.3742690058479531e-05,-2.0444444444444443e-05
2020-05-09,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.2048611111111113e-05
2020-05-10,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.2048611111111113e-05
2020-05-11,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-05-12,0.03,-0.67,-0.52,1.483279395900755e-05,-2.088554720133668e-05
2020-05-13,0.03,-0.67,-0.52,1.483279395900755e-05,-2.088554720133668e-05
2020-05-14,0.04,-0.67,-0.52,1.4957264957264961e-05,-2.0936981757877282e-05
2020-05-15,0.07,-0.67,-0.52,1.531671858774663e-05,-2.1086780210867803e-05
2020-05-17,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.2048611111111113e-05
2020-05-18,0.03,-0.67,-0.52,1.483279395900755e-05,-2.0009416195856876e-05
2020-05-19,0.02,-0.67,-0.52,1.4705882352941177e-05,-2.0833333333333333e-05
2020-05-20,0.01,-0.67,-0.52,1.4576457645764577e-05,-2.0780322307039864e-05
2020-05-21,0.03,-0.67,-0.52,1.483279395900755e-05,-2.088554720133668e-05
2020-05-22,0.03,-0.67,-0.52,1.483279395900755e-05,-2.088554720133668e-05
2020-05-25,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-05-26,0.04,-0.67,-0.52,1.4957264957264961e-05,-2.0936981757877282e-05
2020-05-27,0.02,-0.67,-0.52,1.4705882352941177e-05,-2.0833333333333333e-05
2020-05-28,0.07,-0.67,-0.52,1.531671858774663e-05,-2.1086780210867803e-05
2020-05-29,0.12,-0.67,-0.52,1.5873015873015876e-05,-2.1322378716744912e-05
2020-05-31,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.1666666666666667e-05
2020-06-01,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-06-02,-0.03,-0.67,-0.52,1.4032073310423826e-05,-2.0559930008748907e-05
2020-06-03,-0.01,-0.67,-0.52,1.430976430976431e-05,-2.0671834625322995e-05
2020-06-04,0.02,-0.67,-0.52,1.4705882352941177e-05,-2.0833333333333333e-05
2020-06-05,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0987654320987655e-05
2020-06-06,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-06-07,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.1666666666666667e-05
2020-06-08,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-06-09,0.02,-0.67,-0.52,1.4705882352941177e-05,-2.0833333333333333e-05
2020-06-10,-0.07,-0.67,-0.52,1.3440860215053765e-05,-2.0325203252032517e-05
2020-06-11,-0.01,-0.67,-0.52,1.430976430976431e-05,-2.0671834625322995e-05
2020-06-12,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-06-13,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-06-14,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.1666666666666667e-05
2020-06-15,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-06-16,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-06-17,-0.02,-0.67,-0.52,1.4172335600907028e-05,-2.0009416195856876e-05
2020-06-18,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9943019943019945e-05
2020-06-19,-0.11,-0.67,-0.52,1.2796504369538077e-05,-2.0074696545284783e-05
2020-06-20,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-06-21,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.1666666666666667e-05
2020-06-22,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-06-23,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-06-24,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-06-25,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.0138888888888892e-05
2020-06-26,0.11,-0.67,-0.52,1.5765765765765765e-05,-2.0780322307039864e-05
2020-06-27,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-06-28,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.1666666666666667e-05
2020-06-29,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-06-30,-0.02,-0.67,-0.52,1.4172335600907028e-05,-2.0009416195856876e-05
2020-07-01,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-07-02,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-07-03,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-07-04,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-07-05,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.1666666666666667e-05
2020-07-06,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-07-07,-0.05,-0.67,-0.52,1.3742690058479531e-05,-1.9806763285024154e-05
2020-07-08,-0.06,-0.67,-0.52,1.359338061465721e-05,-1.9736842105263158e-05
2020-07-09,-0.02,-0.67,-0.52,1.4172335600907028e-05,-2.0009416195856876e-05
2020-07-10,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-07-11,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-07-12,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-07-13,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-07-14,-0.02,-0.67,-0.52,1.4172335600907028e-05,-2.0009416195856876e-05
2020-07-15,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-07-16,-0.06,-0.67,-0.52,1.359338061465721e-05,-2.038530465949821e-05
2020-07-17,0.04,-0.67,-0.52,1.4957264957264961e-05,-2.038530465949821e-05
2020-07-18,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-07-19,-0.01,-0.67,-0.52,1.430976430976431e-05,-2.1183053557154277e-05
2020-07-20,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-07-21,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-07-22,0.04,-0.67,-0.52,1.4957264957264961e-05,-2.038530465949821e-05
2020-07-23,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-07-24,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-07-25,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.8878101402373248e-05
2020-07-26,-0.05,-0.67,-0.52,1.3742690058479531e-05,-2.0987654320987655e-05
2020-07-27,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-07-28,0.01,-0.67,-0.52,1.4576457645764577e-05,-2.0502645502645504e-05
2020-07-29,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-07-30,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-07-31,0.07,-0.67,-0.52,1.531671858774663e-05,-2.0559930008748907e-05
2020-08-01,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-08-02,0.01,-0.67,-0.52,1.4576457645764577e-05,-2.1276595744680852e-05
2020-08-03,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-08-04,-0.1,-0.67,-0.52,1.2962962962962962e-05,-1.9444444444444445e-05
2020-08-05,0.06,-0.67,-0.52,1.5199161425576524e-05,-2.0502645502645504e-05
2020-08-06,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-08-07,-0.04,-0.67,-0.52,1.388888888888889e-05,-2.0202020202020203e-05
2020-08-08,0.03,-0.67,-0.52,1.483279395900755e-05,-2.0009416195856876e-05
2020-08-09,0.02,-0.67,-0.52,1.4705882352941177e-05,-2.1037581699346405e-05
2020-08-10,0.03,-0.67,-0.52,1.483279395900755e-05,-2.0009416195856876e-05
2020-08-11,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9444444444444445e-05
2020-08-12,0.02,-0.67,-0.52,1.4705882352941177e-05,-2.0559930008748907e-05
2020-08-13,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-08-14,-0.05,-0.67,-0.52,1.3742690058479531e-05,-1.9806763285024154e-05
2020-08-15,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-08-16,-0.03,-0.67,-0.52,1.4032073310423826e-05,-2.0559930008748907e-05
2020-08-17,-0.03,-0.75,-0.6,1.6323024054982818e-05,-2.1632251720747293e-05
2020-08-18,-0.05,-0.67,-0.52,1.3742690058479531e-05,-1.9047619047619046e-05
2020-08-19,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-08-20,0.03,-0.67,-0.52,1.483279395900755e-05,-2.0325203252032517e-05
2020-08-21,-0.05,-0.67,-0.52,1.3742690058479531e-05,-2.0138888888888892e-05
2020-08-22,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-08-23,0.05,-0.67,-0.52,1.507936507936508e-05,-2.1183053557154277e-05
2020-08-24,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-08-25,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-08-26,0.02,-0.67,-0.52,1.4705882352941177e-05,-2.0264116575591985e-05
2020-08-27,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-08-28,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-08-29,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-08-30,0.05,-0.67,-0.52,1.507936507936508e-05,-2.1183053557154277e-05
2020-08-31,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-09-01,0.03,-0.67,-0.52,1.483279395900755e-05,-2.0325203252032517e-05
2020-09-02,0.01,-0.67,-0.52,1.4576457645764577e-05,-2.0502645502645504e-05
2020-09-03,-0.1,-0.67,-0.52,1.2962962962962962e-05,-1.9444444444444445e-05
2020-09-04,0.09,-0.67,-0.52,1.5545361875637106e-05,-2.0671834625322995e-05
2020-09-05,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-09-06,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-09-07,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-09-08,0.06,-0.67,-0.52,1.5199161425576524e-05,-2.0502645502645504e-05
2020-09-09,0.01,-0.67,-0.52,1.4576457645764577e-05,-2.0202020202020203e-05
2020-09-10,0.01,-0.67,-0.52,1.4576457645764577e-05,-2.0202020202020203e-05
2020-09-11,0.05,-0.67,-0.52,1.507936507936508e-05,-2.0444444444444443e-05
2020-09-12,0.05,-0.67,-0.52,1.507936507936508e-05,-2.1183053557154277e-05
2020-09-13,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-09-14,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-09-15,0.06,-0.67,-0.52,1.5199161425576524e-05,-2.0502645502645504e-05
2020-09-16,0.06,-0.67,-0.52,1.5199161425576524e-05,-2.0502645502645504e-05
2020-09-17,0.06,-0.67,-0.52,1.5199161425576524e-05,-2.0502645502645504e-05
2020-09-18,0.03,-0.67,-0.52,1.483279395900755e-05,-2.0325203252032517e-05
2020-09-19,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-09-20,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-09-21,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-09-22,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-09-23,0.1,-0.67,-0.52,1.565656565656566e-05,-2.0726495726495726e-05
2020-09-24,0.06,-0.67,-0.52,1.5199161425576524e-05,-2.0502645502645504e-05
2020-09-25,0.1,-0.67,-0.52,1.565656565656566e-05,-2.0726495726495726e-05
2020-09-26,0.01,-0.67,-0.52,1.4576457645764577e-05,-2.0987654320987655e-05
2020-09-27,0.01,-0.83,-0.58,1.6226622662266227e-05,-2.4279835390946498e-05
2020-09-28,-0.03,-0.75,-0.6,1.6323024054982818e-05,-2.1632251720747293e-05
2020-09-29,0.03,-0.95,-0.62,1.7529665587918013e-05,-2.6600753295668552e-05
2020-09-30,0.09,-0.67,-0.52,1.5545361875637106e-05,-2.0671834625322995e-05
2020-10-01,-0.16,-1.16,-0.62,1.5211640211640213e-05,-3.1855249745158005e-05
2020-10-02,0.08,-0.67,-0.52,1.54320987654321e-05,-2.0616319444444445e-05
2020-10-03,0.08,-0.67,-0.52,1.54320987654321e-05,-2.136752136752137e-05
2020-10-04,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-10-05,-0.03,-0.67,-0.52,1.4032073310423826e-05,-1.9665683382497542e-05
2020-10-06,0.08,-0.96,-0.62,1.800411522633745e-05,-2.6909722222222222e-05
2020-10-07,0.06,-0.67,-0.52,1.5199161425576524e-05,-2.0502645502645504e-05
2020-10-08,0.07,-1.15,-0.62,1.791277258566978e-05,-3.1058617672790905e-05
2020-10-09,0.07,-0.67,-0.52,1.531671858774663e-05,-2.0559930008748907e-05
2020-10-10,0.03,-0.67,-0.52,1.483279395900755e-05,-2.1135265700483093e-05
2020-10-11,0.03,-0.67,-0.52,1.483279395900755e-05,-2.1135265700483093e-05
2020-10-12,0.03,-0.67,-0.52,1.483279395900755e-05,-2.0009416195856876e-05
2020-10-13,0.06,-0.67,-0.52,1.5199161425576524e-05,-2.0502645502645504e-05
2020-10-14,-0.09,-0.67,-0.52,1.3125763125763125e-05,-2.0202020202020203e-05
2020-10-15,0.04,-0.67,-0.52,1.4957264957264961e-05,-2.038530465949821e-05
2020-10-16,0.03,-0.67,-0.52,1.483279395900755e-05,-2.0325203252032517e-05
2020-10-17,-0.05,-0.67,-0.52,1.3742690058479531e-05,-2.0726495726495726e-05
2020-10-18,-0.05,-0.67,-0.52,1.3742690058479531e-05,-2.0726495726495726e-05
2020-10-19,-0.03,-0.75,-0.6,1.6323024054982818e-05,-2.1632251720747293e-05
2020-10-20,0.06,-0.67,-0.52,1.5199161425576524e-05,-2.0502645502645504e-05
2020-10-21,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.9290123456790123e-05
2020-10-22,0.04,-0.67,-0.52,1.4957264957264961e-05,-2.038530465949821e-05
2020-10-23,0.03,-0.67,-0.52,1.483279395900755e-05,-2.0325203252032517e-05
2020-10-24,-0.05,-0.67,-0.52,1.3742690058479531e-05,-2.0726495726495726e-05
2020-10-25,-0.1,-0.67,-0.52,1.2962962962962962e-05,-1.9444444444444445e-05
2020-10-26,-0.1,-1.0,-0.75,2.006172839506173e-05,-2.777777777777778e-05
2020-10-27,-0.1,-0.67,-0.52,1.2962962962962962e-05,-1.9444444444444445e-05
2020-10-28,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-10-29,-0.1,-0.67,-0.52,1.2962962962962962e-05,-1.9444444444444445e-05
2020-10-30,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-10-31,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.0444444444444443e-05
2020-11-01,-0.1,-0.67,-0.52,1.2962962962962962e-05,-2.0444444444444443e-05
2020-11-02,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-03,-0.2,-0.67,-0.52,1.1111111111111112e-05,-1.9047619047619046e-05
2020-11-04,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-05,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-06,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-07,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.832760595647194e-05
2020-11-08,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-09,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-10,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-11,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-12,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-13,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.9210799584631362e-05
2020-11-14,-0.14,-0.67,-0.52,1.2273901808785531e-05,-1.9875478927203067e-05
2020-11-15,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-16,-0.15,-0.75,-0.6,1.4705882352941173e-05,-2.116402116402116e-05
2020-11-17,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-18,-0.12,-0.67,-0.52,1.2626262626262628e-05,-1.9290123456790123e-05
2020-11-19,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-11-20,-0.18,-0.67,-0.52,1.1517615176151763e-05,-1.8790849673202613e-05
2020-11-21,-0.14,-0.67,-0.52,1.2273901808785531e-05,-1.9875478927203067e-05
2020-11-22,-0.14,-0.67,-0.52,1.2273901808785531e-05,-1.9875478927203067e-05
2020-11-23,-0.23,-0.67,-0.52,1.0461760461760463e-05,-1.781400966183575e-05
2020-11-24,-0.13,-0.67,-0.52,1.2452107279693487e-05,-1.9210799584631362e-05
2020-11-25,-0.1,-0.67,-0.52,1.2962962962962962e-05,-1.9444444444444445e-05
2020-11-26,-0.08,-0.67,-0.52,1.3285024154589372e-05,-1.959325396825397e-05
2020-11-27,-0.09,-0.67,-0.52,1.3125763125763125e-05,-1.951951951951952e-05
2020-11-28,-0.14,-0.67,-0.52,1.2273901808785531e-05,-1.9875478927203067e-05
2020-11-29,-0.14,-0.67,-0.52,1.2273901808785531e-05,-1.9875478927203067e-05
2020-11-30,-0.23,-0.67,-0.52,1.0461760461760463e-05,-1.781400966183575e-05
2020-12-01,-0.28,-0.67,-0.52,9.25925925925926e-06,-1.7241379310344828e-05
2020-12-02,-0.25,-0.67,-0.52,1e-05,-1.8128654970760235e-05
2020-12-03,-0.3,-0.67,-0.52,8.73015873015873e-06,-1.759259259259259e-05
2020-12-04,-0.22,-0.67,-0.52,1.0683760683760685e-05,-1.8424036281179136e-05
2020-12-05,-0.2,-0.67,-0.52,1.1111111111111112e-05,-1.9444444444444445e-05
2020-12-06,-0.2,-0.67,-0.52,1.1111111111111112e-05,-1.9444444444444445e-05
2020-12-07,-0.23,-0.67,-0.52,1.0461760461760463e-05,-1.781400966183575e-05
2020-12-08,-0.24,-0.67,-0.52,1.0233918128654972e-05,-1.8229166666666668e-05
2020-12-09,-0.23,-0.67,-0.52,1.0461760461760463e-05,-1.832760595647194e-05
2020-12-10,-0.24,-0.67,-0.52,1.0233918128654972e-05,-1.8229166666666668e-05
2020-12-11,-0.23,-0.67,-0.52,1.0461760461760463e-05,-1.832760595647194e-05
2020-12-12,-0.2,-0.67,-0.52,1.1111111111111112e-05,-1.9444444444444445e-05
2020-12-13,-0.2,-0.67,-0.52,1.1111111111111112e-05,-1.9444444444444445e-05
2020-12-14,-0.23,-0.67,-0.52,1.0461760461760463e-05,-1.781400966183575e-05
2020-12-15,-0.15,-0.67,-0.52,1.2091503267973856e-05,-1.9047619047619046e-05
2020-12-16,-0.17,-0.67,-0.52,1.1713520749665328e-05,-1.8878101402373248e-05
2020-12-17,-0.25,-0.67,-0.52,1e-05,-1.8128654970760235e-05
2020-12-18,-0.38,-0.67,-0.52,6.272401433691757e-06,-1.5873015873015876e-05
2020-12-20,-0.48,-0.67,-0.52,2.136752136752138e-06,-1.4096185737976782e-05
2020-12-21,-0.48,-0.67,-0.52,2.136752136752138e-06,-1.4096185737976782e-05
2020-12-22,-0.7,-0.67,-0.52,-1.6666666666666657e-05,-1.6319444444444447e-05
2020-12-23,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2020-12-24,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2020-12-25,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2020-12-27,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2020-12-28,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2020-12-29,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2020-12-30,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2020-12-31,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2021-01-01,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2021-01-03,-0.5,-0.67,-0.52,1.111111111111112e-06,-1.6319444444444447e-05
2021-01-04,-0.4,-0.67,-0.52,5.555555555555554e-06,-1.6319444444444447e-05
