,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDNZD,Short Swap AUDNZD
2005-11-21,5.4,7.3,7.45,-8.897569444444438e-06,7.421543681085669e-06
2005-11-22,5.4,7.3,7.45,-8.897569444444438e-06,7.421543681085669e-06
2005-11-23,5.4,7.3,7.45,-8.897569444444438e-06,7.421543681085669e-06
2005-11-24,5.4,7.15,7.4,-8.680555555555556e-06,6.7854113655640425e-06
2005-11-25,5.4,7.3,7.45,-8.897569444444438e-06,7.421543681085669e-06
2005-11-26,5.4,7.3,7.45,-8.897569444444438e-06,7.421543681085669e-06
2005-11-27,5.4,7.3,7.45,-8.897569444444438e-06,7.421543681085669e-06
2005-11-28,5.4,7.3,7.45,-8.897569444444438e-06,7.421543681085669e-06
2005-11-29,5.4,7.27,7.42,-8.767361111111105e-06,7.2943172179813375e-06
2005-11-30,5.38,7.05,7.2,-7.92406826889585e-06,6.465883954398504e-06
2005-12-01,5.38,7.05,7.2,-7.92406826889585e-06,6.465883954398504e-06
2005-12-02,5.38,7.05,7.2,-7.92406826889585e-06,6.465883954398504e-06
2005-12-03,5.38,7.0,7.2,-7.92406826889585e-06,6.25319040326697e-06
2005-12-04,5.38,7.0,7.2,-7.92406826889585e-06,6.25319040326697e-06
2005-12-05,5.38,7.0,7.2,-7.92406826889585e-06,6.25319040326697e-06
2005-12-06,5.38,7.05,7.2,-7.92406826889585e-06,6.465883954398504e-06
2005-12-07,5.38,7.25,7.5,-9.2302333681644e-06,7.316658158924622e-06
2005-12-08,5.38,7.35,7.5,-9.2302333681644e-06,8.01611796982167e-06
2005-12-09,5.38,7.37,7.52,-9.31731104144897e-06,7.827122681640295e-06
2005-12-10,5.38,7.4,7.55,-9.447927551375831e-06,7.95473881231921e-06
2005-12-11,5.38,7.4,7.55,-9.447927551375831e-06,7.95473881231921e-06
2005-12-12,5.38,7.4,7.55,-9.447927551375831e-06,7.95473881231921e-06
2005-12-13,5.38,7.4,7.55,-9.447927551375831e-06,7.95473881231921e-06
2005-12-14,5.38,7.29,7.44,-8.9690003483107e-06,7.486812999829839e-06
2005-12-15,5.38,7.4,7.55,-9.447927551375831e-06,7.95473881231921e-06
2005-12-16,5.38,7.4,7.55,-9.447927551375831e-06,7.95473881231921e-06
2005-12-17,5.38,7.35,7.5,-9.2302333681644e-06,7.742045261187676e-06
2005-12-18,5.38,7.35,7.5,-9.2302333681644e-06,7.742045261187676e-06
2005-12-19,5.38,7.35,7.5,-9.2302333681644e-06,7.742045261187676e-06
2005-12-20,5.38,7.35,7.5,-9.2302333681644e-06,7.742045261187676e-06
2005-12-21,5.38,7.3,7.45,-9.012539184952977e-06,7.5293517100561556e-06
2005-12-22,5.38,7.38,7.53,-9.360849878091265e-06,7.869661391866591e-06
2005-12-23,5.4,7.35,7.5,-9.114583333333334e-06,7.633587786259541e-06
2005-12-24,5.4,7.43,7.58,-9.461805555555554e-06,7.97285835453774e-06
2005-12-25,5.4,7.43,7.58,-9.461805555555554e-06,7.97285835453774e-06
2005-12-26,5.4,7.43,7.58,-9.461805555555554e-06,7.97285835453774e-06
2005-12-27,5.4,7.43,7.58,-9.461805555555554e-06,7.97285835453774e-06
2005-12-28,5.4,7.39,7.54,-9.28819444444444e-06,7.803223070398646e-06
2005-12-29,5.4,7.36,7.51,-9.157986111111108e-06,7.675996607294313e-06
2005-12-30,5.4,7.43,7.58,-9.461805555555554e-06,7.97285835453774e-06
2005-12-31,5.4,7.43,7.58,-9.461805555555554e-06,7.97285835453774e-06
2006-01-01,5.4,7.43,7.58,-9.461805555555554e-06,7.97285835453774e-06
2006-01-02,5.4,7.43,7.58,-9.461805555555554e-06,7.97285835453774e-06
2006-01-03,5.4,7.43,7.58,-9.461805555555554e-06,7.97285835453774e-06
2006-01-04,5.4,7.35,7.5,-9.114583333333334e-06,7.633587786259541e-06
2006-01-05,5.35,7.3,7.45,-9.18635170603674e-06,7.692307692307695e-06
2006-01-06,5.35,7.3,7.45,-9.18635170603674e-06,7.692307692307695e-06
2006-01-07,5.35,7.33,7.48,-9.317585301837276e-06,7.82051282051282e-06
2006-01-08,5.35,7.33,7.48,-9.317585301837276e-06,7.82051282051282e-06
2006-01-09,5.35,7.33,7.48,-9.317585301837276e-06,7.82051282051282e-06
2006-01-10,5.35,7.26,7.41,-9.011373578302716e-06,7.521367521367518e-06
2006-01-11,5.35,7.35,7.5,-9.405074365704288e-06,7.905982905982902e-06
2006-01-12,5.35,7.39,7.54,-9.58005249343832e-06,8.07692307692308e-06
2006-01-13,5.4,7.37,7.52,-9.201388888888884e-06,7.718405428329097e-06
2006-01-14,5.4,7.37,7.52,-9.201388888888884e-06,7.718405428329097e-06
2006-01-15,5.4,7.37,7.52,-9.201388888888884e-06,7.718405428329097e-06
2006-01-16,5.4,7.37,7.52,-9.201388888888884e-06,7.718405428329097e-06
2006-01-17,5.4,7.37,7.52,-9.201388888888884e-06,7.718405428329097e-06
2006-01-18,5.5,7.32,7.47,-8.41880341880341e-06,7.5063613231552165e-06
2006-01-19,5.4,7.31,7.46,-8.940972222222226e-06,7.463952502120434e-06
2006-01-20,5.39,7.25,7.4,-8.737610850286909e-06,7.2629969418960274e-06
2006-01-21,5.42,7.37,7.47,-8.869851159570779e-06,7.881731424676217e-06
2006-01-22,5.42,7.37,7.47,-8.869851159570779e-06,7.881731424676217e-06
2006-01-23,5.38,7.3,7.5,-9.2302333681644e-06,7.5293517100561556e-06
2006-01-24,5.42,7.32,7.42,-8.653513326410524e-06,7.668711656441723e-06
2006-01-25,5.4,7.4,7.6,-9.548611111111106e-06,8.119658119658121e-06
2006-01-26,5.45,7.42,7.67,-9.560723514211882e-06,7.93044953350297e-06
2006-01-27,5.44,7.5,7.75,-9.963768115942024e-06,8.324838600067958e-06
2006-01-28,5.42,7.89,7.99,-1.1119764624437522e-05,1.0097137014314936e-05
2006-01-29,5.42,7.89,7.99,-1.1119764624437522e-05,1.0097137014314936e-05
2006-01-30,5.41,8.0,8.15,-1.1873808285664762e-05,1.03319783197832e-05
2006-01-31,5.42,7.39,7.49,-8.956386292834893e-06,7.966939331970013e-06
2006-02-01,5.39,7.4,7.65,-9.824378368979314e-06,8.17497003937682e-06
2006-02-02,5.37,7.44,7.59,-9.68079539508111e-06,8.45783960157995e-06
2006-02-03,5.25,7.56,7.71,-1.0933333333333338e-05,8.803418803418796e-06
2006-02-04,5.42,7.49,7.64,-9.605399792315685e-06,8.392978868438995e-06
2006-02-05,5.39,7.49,7.64,-9.780907668231616e-06,8.282364933741083e-06
2006-02-06,5.39,7.46,7.61,-9.650495565988521e-06,8.15494393476045e-06
2006-02-07,5.41,7.48,7.63,-9.620384815392612e-06,8.405871309097121e-06
2006-02-08,5.4,7.54,7.69,-9.939236111111114e-06,8.717948717948712e-06
2006-02-09,5.37,7.66,7.81,-1.064015349729635e-05,9.287793186098267e-06
2006-02-10,5.4,7.49,7.64,-9.722222222222224e-06,8.504273504273507e-06
2006-02-11,5.37,7.54,7.69,-1.0116867259724408e-05,8.887171561051005e-06
2006-02-12,5.37,7.53,7.68,-1.0073260073260067e-05,8.844238365103902e-06
2006-02-13,5.37,7.44,7.59,-9.68079539508111e-06,8.179959100204508e-06
2006-02-14,5.36,7.4,7.55,-9.564989517819705e-06,8.064516129032263e-06
2006-02-15,5.38,7.28,7.43,-8.92546151166841e-06,7.606837606837613e-06
2006-02-16,5.43,7.2,7.35,-8.294453084499739e-06,7.103964607793086e-06
2006-02-17,5.3,7.19,7.34,-8.994708994708994e-06,6.9550466497031445e-06
2006-02-18,5.42,7.2,7.35,-8.350640359986154e-06,7.157464212678938e-06
2006-02-19,5.42,7.2,7.35,-8.350640359986154e-06,7.157464212678938e-06
2006-02-20,5.39,7.22,7.37,-8.607198748043826e-06,7.135575942915387e-06
2006-02-21,5.39,7.19,7.34,-8.47678664580073e-06,7.1148602590320435e-06
2006-02-22,5.37,7.22,7.37,-8.721437292865865e-06,7.242672119972728e-06
2006-02-23,5.37,7.18,7.33,-8.547008547008548e-06,7.179487179487181e-06
2006-02-24,5.4,7.19,7.34,-8.420138888888885e-06,7.222222222222228e-06
2006-02-25,5.4,7.05,7.25,-8.029513888888888e-06,6.6239316239316256e-06
2006-02-26,5.37,7.05,7.25,-8.19815105529391e-06,6.518404907975463e-06
2006-02-27,5.4,7.1,7.35,-8.463541666666661e-06,6.837606837606838e-06
2006-02-28,5.38,7.1,7.3,-8.35945663531871e-06,6.6785775055300325e-06
2006-03-01,5.44,7.12,7.27,-7.893374741200826e-06,6.816632583503753e-06
2006-03-02,5.28,7.07,7.22,-8.58103326256192e-06,6.550961374851116e-06
2006-03-03,5.39,7.14,7.29,-8.259433142062246e-06,7.062146892655367e-06
2006-03-04,5.41,7.07,7.22,-7.843647079216494e-06,6.656426011264723e-06
2006-03-05,5.41,7.07,7.22,-7.843647079216494e-06,6.656426011264723e-06
2006-03-06,5.38,7.07,7.22,-8.011145942180424e-06,6.550961374851116e-06
2006-03-07,5.4,7.31,7.46,-8.940972222222226e-06,7.626107702794815e-06
2006-03-08,5.38,7.3,7.45,-9.012539184952977e-06,7.692307692307695e-06
2006-03-09,5.36,7.29,7.44,-9.08455625436758e-06,7.595152756443075e-06
2006-03-10,5.38,7.29,7.44,-8.9690003483107e-06,7.486812999829839e-06
2006-03-11,5.41,7.32,7.47,-8.927023747616564e-06,7.723160948967406e-06
2006-03-12,5.38,7.32,7.47,-9.099616858237545e-06,7.614429130508761e-06
2006-03-13,5.41,7.18,7.33,-8.320332813312533e-06,7.125789383853899e-06
2006-03-14,5.4,7.08,7.33,-8.37673611111111e-06,6.752136752136756e-06
2006-03-15,5.37,7.12,7.37,-8.721437292865865e-06,6.816632583503753e-06
2006-03-16,5.37,7.08,7.33,-8.547008547008548e-06,6.64621676891616e-06
2006-03-17,5.41,7.08,7.33,-8.320332813312533e-06,6.6990954087728306e-06
2006-03-18,5.4,7.14,7.39,-8.63715277777778e-06,7.00854700854701e-06
2006-03-19,5.4,7.42,7.57,-9.418402777777778e-06,8.205128205128205e-06
2006-03-20,5.38,7.24,7.49,-9.186694531522119e-06,7.2741194486983174e-06
2006-03-21,5.38,7.12,7.27,-8.228840125391848e-06,6.763654925982645e-06
2006-03-22,5.42,7.11,7.36,-8.393907926618205e-06,6.668365613319738e-06
2006-03-23,5.46,7.13,7.38,-8.255933952528377e-06,6.648035230352302e-06
2006-03-24,5.42,7.15,7.25,-7.91796469366563e-06,7.051282051282051e-06
2006-03-25,5.44,7.2,7.3,-8.022774327122155e-06,7.157464212678938e-06
2006-03-26,5.44,7.2,7.3,-8.022774327122155e-06,7.157464212678938e-06
2006-03-27,5.44,7.18,7.43,-8.58350586611456e-06,7.072256305385142e-06
2006-03-28,5.44,7.17,7.42,-8.540372670807453e-06,7.02965235173824e-06
2006-03-29,5.44,7.2,7.3,-8.022774327122155e-06,7.157464212678938e-06
2006-03-30,5.44,7.22,7.47,-8.756038647342991e-06,7.242672119972728e-06
2006-03-31,5.44,7.27,7.37,-8.324706694271914e-06,7.455691888207229e-06
2006-04-01,5.44,7.3,7.4,-8.454106280193238e-06,7.583503749147927e-06
2006-04-02,5.44,7.3,7.4,-8.454106280193238e-06,7.583503749147927e-06
2006-04-03,5.44,7.3,7.4,-8.454106280193238e-06,7.583503749147927e-06
2006-04-04,5.44,7.27,7.37,-8.324706694271914e-06,7.455691888207229e-06
2006-04-05,5.43,7.35,7.45,-8.726455849317435e-06,7.851169141491723e-06
2006-04-06,5.44,7.45,7.55,-9.101104209799864e-06,8.222563053851397e-06
2006-04-07,5.47,7.52,7.77,-9.874635067834448e-06,8.354537743850723e-06
2006-04-08,5.46,7.29,7.54,-8.94392844857241e-06,7.432891607203531e-06
2006-04-09,5.46,7.35,7.45,-8.556931544547643e-06,7.687733605164793e-06
2006-04-10,5.46,7.22,7.47,-8.642930856553142e-06,7.135575942915387e-06
2006-04-11,5.45,7.35,7.45,-8.613264427217912e-06,7.742045261187676e-06
2006-04-12,5.43,7.25,7.35,-8.294453084499739e-06,7.424475166410649e-06
2006-04-13,5.43,7.25,7.35,-8.294453084499739e-06,7.424475166410649e-06
2006-04-14,5.43,7.27,7.52,-9.028857784689821e-06,7.5098139614268654e-06
2006-04-15,5.43,7.19,7.44,-8.683255572835674e-06,7.168458781362014e-06
2006-04-16,5.43,7.19,7.44,-8.683255572835674e-06,7.168458781362014e-06
2006-04-17,5.43,7.27,7.37,-8.380853637463282e-06,7.5098139614268654e-06
2006-04-18,5.5,7.28,7.53,-8.675213675213678e-06,7.336726039016121e-06
2006-04-19,5.43,7.38,7.48,-8.856056678762745e-06,7.97917733401604e-06
2006-04-20,5.43,7.38,7.48,-8.856056678762745e-06,7.97917733401604e-06
2006-04-21,5.43,7.38,7.48,-8.856056678762745e-06,7.97917733401604e-06
2006-04-22,5.43,7.3,7.4,-8.510454466908593e-06,7.63782215395119e-06
2006-04-23,5.43,7.3,7.4,-8.510454466908593e-06,7.63782215395119e-06
2006-04-24,5.43,7.3,7.4,-8.510454466908593e-06,7.63782215395119e-06
2006-04-25,5.43,7.3,7.4,-8.510454466908593e-06,7.63782215395119e-06
2006-04-26,5.44,7.27,7.52,-8.971704623878536e-06,7.455691888207229e-06
2006-04-27,5.44,7.27,7.37,-8.324706694271914e-06,7.455691888207229e-06
2006-04-28,5.44,7.17,7.42,-8.540372670807453e-06,7.02965235173824e-06
2006-04-29,5.5,7.23,7.33,-7.82051282051282e-06,6.965552178318136e-06
2006-04-30,5.5,7.17,7.42,-8.205128205128205e-06,6.71225937183384e-06
2006-05-01,5.38,7.26,7.51,-9.273772204806686e-06,7.3591968691509245e-06
2006-05-02,5.49,7.23,7.33,-7.875363807567198e-06,7.0184339590732316e-06
2006-05-03,5.5,7.23,7.33,-7.82051282051282e-06,6.965552178318136e-06
2006-05-04,5.67,7.21,7.46,-7.454606030318179e-06,6.008230452674901e-06
2006-05-05,5.62,7.15,7.4,-7.468949311849616e-06,6.011608623548924e-06
2006-05-06,5.7,7.14,7.39,-7.006633499170812e-06,5.571943625040969e-06
2006-05-07,5.7,7.25,7.35,-6.840796019900496e-06,6.022615535889872e-06
2006-05-08,5.7,7.18,7.43,-7.172470978441124e-06,5.735824319895111e-06
2006-05-09,5.7,7.24,7.49,-7.421227197346601e-06,5.981645362176337e-06
2006-05-10,5.62,7.25,7.5,-7.888553205773752e-06,6.426202321724707e-06
2006-05-11,5.62,7.28,7.38,-7.385028533064781e-06,6.550580431177449e-06
2006-05-12,5.6,7.37,7.62,-8.50168350168351e-06,7.027611443779114e-06
2006-05-13,5.62,7.46,7.71,-8.769721383014437e-06,7.296849087893865e-06
2006-05-14,5.62,7.5,7.6,-8.30815709969788e-06,7.462686567164176e-06
2006-05-15,5.62,7.41,7.66,-8.55991943605237e-06,7.089552238805968e-06
2006-05-16,5.63,7.41,7.66,-8.505111446287917e-06,7.0375890048021196e-06
2006-05-17,5.63,7.34,7.59,-8.211831741243507e-06,6.747805928133793e-06
2006-05-18,5.62,7.4,7.5,-7.888553205773752e-06,7.048092868988394e-06
2006-05-19,5.62,7.42,7.52,-7.972473984558575e-06,7.131011608623548e-06
2006-05-20,5.6,7.4,7.65,-8.627946127946133e-06,7.152361942781108e-06
2006-05-21,5.6,7.42,7.52,-8.080808080808082e-06,7.235528942115771e-06
2006-05-22,5.6,7.4,7.65,-8.627946127946133e-06,7.152361942781108e-06
2006-05-23,5.63,7.37,7.47,-7.70906653259594e-06,6.871998675277367e-06
2006-05-24,5.63,7.37,7.47,-7.70906653259594e-06,6.871998675277367e-06
2006-05-25,5.63,7.37,7.47,-7.70906653259594e-06,6.871998675277367e-06
2006-05-26,5.63,7.37,7.47,-7.70906653259594e-06,6.871998675277367e-06
2006-05-27,5.68,7.3,7.4,-7.152361942781108e-06,6.328073635765948e-06
2006-05-28,5.68,7.3,7.4,-7.152361942781108e-06,6.328073635765948e-06
2006-05-29,5.68,7.3,7.4,-7.152361942781108e-06,6.328073635765948e-06
2006-05-30,5.68,7.3,7.4,-7.152361942781108e-06,6.328073635765948e-06
2006-05-31,5.68,7.25,7.35,-6.944444444444445e-06,6.122616699539779e-06
2006-06-01,5.68,7.08,7.33,-6.8612774451097815e-06,5.424063116370812e-06
2006-06-02,5.58,7.04,7.29,-7.2188449848024264e-06,5.406967145451536e-06
2006-06-03,5.66,7.1,7.2,-6.423089756423084e-06,5.605011539729636e-06
2006-06-04,5.66,7.1,7.2,-6.423089756423084e-06,5.605011539729636e-06
2006-06-05,5.66,7.1,7.2,-6.423089756423084e-06,5.605011539729636e-06
2006-06-06,5.66,7.1,7.2,-6.423089756423084e-06,5.605011539729636e-06
2006-06-07,5.65,7.1,7.2,-6.474519632414367e-06,5.654614495624895e-06
2006-06-08,5.65,7.03,7.28,-6.8086883876357576e-06,5.365692587089324e-06
2006-06-09,5.66,7.01,7.26,-6.6733400066733384e-06,5.234091658424003e-06
2006-06-10,5.66,6.99,7.24,-6.589923256589925e-06,5.151665018133862e-06
2006-06-11,5.66,7.15,7.25,-6.631631631631631e-06,5.811078140454994e-06
2006-06-12,5.66,7.01,7.26,-6.6733400066733384e-06,5.234091658424003e-06
2006-06-13,5.7,7.02,7.27,-6.509121061359862e-06,5.080301540478529e-06
2006-06-14,5.7,6.99,7.24,-6.384742951907132e-06,4.957391019337923e-06
2006-06-15,5.7,7.06,7.16,-6.053067993366498e-06,5.244182235332671e-06
2006-06-16,5.7,7.12,7.22,-6.301824212271971e-06,5.490003277613898e-06
2006-06-17,5.69,7.25,7.35,-6.892542766982226e-06,6.072542261611685e-06
2006-06-18,5.69,7.18,7.43,-7.224713502740405e-06,5.785327424913839e-06
2006-06-19,5.69,7.25,7.5,-7.515362896528815e-06,6.072542261611685e-06
2006-06-20,5.69,7.2,7.45,-7.307756186679948e-06,5.867388806827504e-06
2006-06-21,5.69,7.14,7.39,-7.058628134861319e-06,5.621204661086498e-06
2006-06-22,5.67,7.2,7.45,-7.41296018657338e-06,5.967078189300411e-06
2006-06-23,5.68,7.19,7.34,-6.902860944777112e-06,5.87606837606838e-06
2006-06-24,5.68,7.17,7.42,-7.235528942115771e-06,5.79388560157791e-06
2006-06-25,5.68,7.25,7.35,-6.944444444444445e-06,6.122616699539779e-06
2006-06-26,5.68,7.25,7.35,-6.944444444444445e-06,6.122616699539779e-06
2006-06-27,5.7,7.13,7.38,-6.965174129353232e-06,5.530973451327427e-06
2006-06-28,5.7,7.18,7.28,-6.550580431177449e-06,5.735824319895111e-06
2006-06-29,5.74,7.04,7.29,-6.388064622485985e-06,4.969045291625932e-06
2006-06-30,5.74,7.1,7.35,-6.635344543356409e-06,5.213424568263273e-06
2006-07-01,5.75,7.1,7.35,-6.5843621399176924e-06,5.165121197332029e-06
2006-07-02,5.75,7.12,7.37,-6.666666666666673e-06,5.246461688628604e-06
2006-07-03,5.75,7.09,7.34,-6.543209876543208e-06,5.1244509516837465e-06
2006-07-04,5.72,7.2,7.3,-6.531084656084658e-06,5.718954248366011e-06
2006-07-05,5.71,7.18,7.28,-6.499420433846671e-06,5.68646702667321e-06
2006-07-06,5.71,7.17,7.42,-7.0789865871833115e-06,5.645557191948943e-06
2006-07-07,5.71,7.26,7.51,-7.451564828614008e-06,6.013745704467351e-06
2006-07-08,5.71,7.21,7.46,-7.244576916708069e-06,5.80919653084602e-06
2006-07-09,5.71,7.21,7.46,-7.244576916708069e-06,5.80919653084602e-06
2006-07-10,5.71,7.3,7.4,-6.996191422420935e-06,6.177385043364428e-06
2006-07-11,5.64,7.19,7.44,-7.530120481927718e-06,5.9759314210352825e-06
2006-07-12,5.7,7.22,7.37,-6.923714759535657e-06,5.899705014749259e-06
2006-07-13,5.7,7.23,7.33,-6.75787728026534e-06,5.940675188462802e-06
2006-07-14,5.71,7.21,7.46,-7.244576916708069e-06,5.80919653084602e-06
2006-07-15,5.7,7.23,7.33,-6.75787728026534e-06,5.940675188462802e-06
2006-07-16,5.7,7.23,7.33,-6.75787728026534e-06,5.940675188462802e-06
2006-07-17,5.63,7.21,7.36,-7.248198424669012e-06,6.1086346376093805e-06
2006-07-18,5.69,7.21,7.46,-7.349277528649728e-06,5.908419497784349e-06
2006-07-19,5.69,7.23,7.33,-6.809500083042683e-06,5.990480879698019e-06
2006-07-20,5.69,7.23,7.33,-6.809500083042683e-06,5.990480879698019e-06
2006-07-21,5.69,7.23,7.33,-6.809500083042683e-06,5.990480879698019e-06
2006-07-22,5.69,7.23,7.33,-6.809500083042683e-06,5.990480879698019e-06
2006-07-23,5.69,7.23,7.33,-6.809500083042683e-06,5.990480879698019e-06
2006-07-24,5.69,7.23,7.33,-6.809500083042683e-06,5.990480879698019e-06
2006-07-25,5.69,7.23,7.33,-6.809500083042683e-06,5.990480879698019e-06
2006-07-26,5.69,7.23,7.33,-6.809500083042683e-06,5.990480879698019e-06
2006-07-27,5.68,7.23,7.33,-6.8612774451097815e-06,6.040433925049314e-06
2006-07-28,5.81,7.23,7.33,-6.200032631750699e-06,5.402354458958233e-06
2006-07-29,5.81,7.23,7.33,-6.200032631750699e-06,5.402354458958233e-06
2006-07-30,5.81,7.23,7.33,-6.200032631750699e-06,5.402354458958233e-06
2006-07-31,5.81,7.23,7.33,-6.200032631750699e-06,5.402354458958233e-06
2006-08-01,5.88,7.23,7.33,-5.854328165374679e-06,5.0686462324393366e-06
2006-08-02,5.88,7.23,7.33,-5.854328165374679e-06,5.0686462324393366e-06
2006-08-03,5.88,7.23,7.33,-5.854328165374679e-06,5.0686462324393366e-06
2006-08-04,5.88,7.23,7.33,-5.854328165374679e-06,5.0686462324393366e-06
2006-08-05,5.9,7.25,7.35,-5.837359098228659e-06,5.054122890799107e-06
2006-08-06,5.9,7.25,7.35,-5.837359098228659e-06,5.054122890799107e-06
2006-08-07,5.9,7.25,7.35,-5.837359098228659e-06,5.054122890799107e-06
2006-08-08,5.88,7.25,7.35,-5.935077519379846e-06,5.148467432950191e-06
2006-08-09,5.88,7.25,7.35,-5.935077519379846e-06,5.148467432950191e-06
2006-08-10,5.88,7.25,7.35,-5.935077519379846e-06,5.148467432950191e-06
2006-08-11,5.88,7.25,7.35,-5.935077519379846e-06,5.148467432950191e-06
2006-08-12,5.88,7.18,7.43,-6.258074935400518e-06,4.869093231162198e-06
2006-08-13,5.88,7.2,7.45,-6.338824289405681e-06,4.94891443167305e-06
2006-08-14,5.81,7.19,7.44,-6.648719203785292e-06,4.90900383141763e-06
2006-08-15,5.88,7.25,7.35,-5.935077519379846e-06,5.148467432950191e-06
2006-08-16,5.9,7.25,7.35,-5.837359098228659e-06,5.054122890799107e-06
2006-08-17,5.9,7.27,7.37,-5.917874396135269e-06,5.133715377268386e-06
2006-08-18,5.93,7.27,7.37,-5.7720057720057795e-06,4.992867332382312e-06
2006-08-19,6.0,7.27,7.37,-5.436507936507943e-06,4.668863779033268e-06
2006-08-20,6.0,7.27,7.37,-5.436507936507943e-06,4.668863779033268e-06
2006-08-21,6.0,7.27,7.37,-5.436507936507943e-06,4.668863779033268e-06
2006-08-22,5.96,7.27,7.37,-5.627394636015329e-06,4.853219696969693e-06
2006-08-23,5.96,7.1,7.2,-4.94891443167305e-06,4.18244949494949e-06
2006-08-24,5.95,7.0,7.1,-4.596322941646679e-06,3.832780148569618e-06
2006-08-25,5.96,7.15,7.25,-5.148467432950191e-06,4.379734848484849e-06
2006-08-26,5.96,7.18,7.28,-5.268199233716482e-06,4.4981060606060586e-06
2006-08-27,5.96,7.18,7.28,-5.268199233716482e-06,4.4981060606060586e-06
2006-08-28,5.96,7.18,7.28,-5.268199233716482e-06,4.4981060606060586e-06
2006-08-29,5.96,7.25,7.35,-5.547573435504469e-06,4.7743055555555555e-06
2006-08-30,5.96,7.25,7.35,-5.547573435504469e-06,4.7743055555555555e-06
2006-08-31,5.95,7.35,7.45,-5.9952038369304485e-06,5.215742057847319e-06
2006-09-01,5.95,7.33,7.43,-5.915267785771382e-06,5.136715663031453e-06
2006-09-02,5.95,7.3,7.4,-5.795363709032774e-06,5.018176070807653e-06
2006-09-03,5.95,7.3,7.4,-5.795363709032774e-06,5.018176070807653e-06
2006-09-04,5.86,7.24,7.49,-6.60025915127956e-06,4.873989538754163e-06
2006-09-05,5.95,7.3,7.4,-5.795363709032774e-06,5.018176070807653e-06
2006-09-06,5.95,7.35,7.45,-5.9952038369304485e-06,5.215742057847319e-06
2006-09-07,5.95,7.35,7.45,-5.9952038369304485e-06,5.215742057847319e-06
2006-09-08,5.9,7.32,7.42,-6.119162640901769e-06,5.332696593441581e-06
2006-09-09,5.92,7.3,7.4,-5.940912010276176e-06,5.158730158730159e-06
2006-09-10,5.92,7.3,7.4,-5.940912010276176e-06,5.158730158730159e-06
2006-09-11,5.92,7.3,7.4,-5.940912010276176e-06,5.158730158730159e-06
2006-09-12,5.92,7.28,7.38,-5.860629415542705e-06,5.079365079365085e-06
2006-09-13,5.94,7.25,7.35,-5.643611911623437e-06,4.867046533713202e-06
2006-09-14,5.94,7.3,7.4,-5.843739993595899e-06,5.064893953782846e-06
2006-09-15,5.94,7.45,7.65,-6.844380403458213e-06,5.65843621399177e-06
2006-09-16,5.94,7.5,7.7,-7.04450848543067e-06,5.856283634061414e-06
2006-09-17,5.94,7.5,7.7,-7.04450848543067e-06,5.856283634061414e-06
2006-09-18,5.94,7.5,7.7,-7.04450848543067e-06,5.856283634061414e-06
2006-09-19,5.95,7.4,7.5,-6.195043964828136e-06,5.4133080448869946e-06
2006-09-20,5.97,7.4,7.5,-6.097560975609755e-06,5.319148936170217e-06
2006-09-21,5.97,7.27,7.37,-5.579467559381484e-06,4.806934594168637e-06
2006-09-22,5.98,7.3,7.4,-5.651066539318689e-06,4.8788164935473775e-06
2006-09-23,5.97,7.35,7.45,-5.898294277060413e-06,5.122143420015762e-06
